TruckID,Timestamp,TempC,HumidityPct,IntervalMinutes
TRK-11,2026-07-28T20:30:00Z,-19.3,44,15.0
TRK-11,2026-07-28T20:45:00Z,-19.2,46,15.0
TRK-11,2026-07-28T21:00:00Z,-19.1,44,15.0
TRK-11,2026-07-28T21:15:00Z,-19.3,43,15.0
TRK-11,2026-07-28T21:30:00Z,-19.3,45,15.0
TRK-12,2026-07-29T00:30:00Z,-20.5,42,15.0
TRK-12,2026-07-29T00:45:00Z,-20.6,45,15.0
TRK-12,2026-07-29T01:00:00Z,-20.6,45,15.0
TRK-12,2026-07-29T01:15:00Z,-20.6,45,15.0
TRK-12,2026-07-29T01:30:00Z,-20.8,45,15.0
TRK-12,2026-07-29T01:45:00Z,-20.6,46,15.0
TRK-12,2026-07-29T02:00:00Z,-20.8,47,15.0
TRK-12,2026-07-29T02:15:00Z,-20.6,48,15.0
TRK-12,2026-07-29T02:30:00Z,-20.8,44,15.0
TRK-12,2026-07-29T02:45:00Z,-20.7,42,15.0
TRK-12,2026-07-29T03:00:00Z,-20.6,41,15.0
TRK-12,2026-07-29T03:15:00Z,-20.8,44,15.0
TRK-12,2026-07-29T03:30:00Z,-20.8,46,15.0
TRK-08,2026-07-29T04:15:00Z,5.3,41,15.0
TRK-08,2026-07-29T04:30:00Z,5.2,41,15.0
TRK-08,2026-07-29T04:45:00Z,5.3,41,15.0
TRK-08,2026-07-29T05:00:00Z,5.2,42,15.0
TRK-08,2026-07-29T05:15:00Z,5.4,42,15.0
TRK-08,2026-07-29T05:30:00Z,5.4,44,15.0
TRK-08,2026-07-29T05:45:00Z,5.5,48,15.0
TRK-08,2026-07-29T06:00:00Z,5.3,48,15.0
TRK-05,2026-07-29T06:15:00Z,4.4,43,15.0
TRK-08,2026-07-29T06:15:00Z,5.4,48,15.0
TRK-05,2026-07-29T06:30:00Z,4.4,44,15.0
TRK-08,2026-07-29T06:30:00Z,5.5,46,15.0
TRK-05,2026-07-29T06:45:00Z,4.3,43,15.0
TRK-08,2026-07-29T06:45:00Z,5.6,49,15.0
TRK-05,2026-07-29T07:00:00Z,4.2,42,15.0
TRK-08,2026-07-29T07:00:00Z,5.4,47,15.0
TRK-05,2026-07-29T07:15:00Z,4.2,41,15.0
TRK-08,2026-07-29T07:15:00Z,5.2,46,15.0
TRK-05,2026-07-29T07:30:00Z,4.2,44,15.0
TRK-08,2026-07-29T07:30:00Z,5.5,44,15.0
TRK-05,2026-07-29T07:45:00Z,4.1,44,15.0
TRK-08,2026-07-29T07:45:00Z,5.6,45,15.0
TRK-05,2026-07-29T08:00:00Z,4.1,43,15.0
TRK-07,2026-07-29T08:00:00Z,5.1,43,15.0
TRK-08,2026-07-29T08:00:00Z,5.6,45,15.0
TRK-05,2026-07-29T08:15:00Z,4.4,46,15.0
TRK-07,2026-07-29T08:15:00Z,5.0,46,15.0
TRK-08,2026-07-29T08:15:00Z,5.5,47,15.0
TRK-05,2026-07-29T08:30:00Z,4.2,44,15.0
TRK-07,2026-07-29T08:30:00Z,5.2,43,15.0
TRK-08,2026-07-29T08:30:00Z,5.5,45,15.0
TRK-10,2026-07-29T08:30:00Z,5.3,45,15.0
TRK-05,2026-07-29T08:45:00Z,4.5,44,15.0
TRK-07,2026-07-29T08:45:00Z,5.3,41,15.0
TRK-08,2026-07-29T08:45:00Z,5.6,46,15.0
TRK-10,2026-07-29T08:45:00Z,5.2,44,15.0
TRK-05,2026-07-29T09:00:00Z,4.5,45,15.0
TRK-07,2026-07-29T09:00:00Z,5.4,40,15.0
TRK-08,2026-07-29T09:00:00Z,5.4,45,15.0
TRK-10,2026-07-29T09:00:00Z,5.3,43,15.0
TRK-05,2026-07-29T09:15:00Z,4.3,42,15.0
TRK-07,2026-07-29T09:15:00Z,5.1,40,15.0
TRK-08,2026-07-29T09:15:00Z,5.4,42,15.0
TRK-10,2026-07-29T09:15:00Z,5.1,41,15.0
TRK-05,2026-07-29T09:30:00Z,4.2,41,15.0
TRK-07,2026-07-29T09:30:00Z,5.0,41,15.0
TRK-08,2026-07-29T09:30:00Z,5.3,42,15.0
TRK-10,2026-07-29T09:30:00Z,5.2,40,15.0
TRK-05,2026-07-29T09:45:00Z,4.4,45,15.0
TRK-07,2026-07-29T09:45:00Z,4.9,42,15.0
TRK-08,2026-07-29T09:45:00Z,5.4,42,15.0
TRK-10,2026-07-29T09:45:00Z,5.2,38,15.0
TRK-05,2026-07-29T10:00:00Z,4.3,48,15.0
TRK-07,2026-07-29T10:00:00Z,5.1,45,15.0
TRK-08,2026-07-29T10:00:00Z,5.3,43,15.0
TRK-10,2026-07-29T10:00:00Z,5.3,43,15.0
TRK-05,2026-07-29T10:15:00Z,4.2,47,15.0
TRK-07,2026-07-29T10:15:00Z,5.0,43,15.0
TRK-08,2026-07-29T10:15:00Z,5.4,42,15.0
TRK-10,2026-07-29T10:15:00Z,5.2,47,15.0
TRK-05,2026-07-29T10:30:00Z,4.2,48,15.0
TRK-07,2026-07-29T10:30:00Z,4.9,43,15.0
TRK-08,2026-07-29T10:30:00Z,5.3,44,15.0
TRK-10,2026-07-29T10:30:00Z,5.3,44,15.0
TRK-05,2026-07-29T10:45:00Z,4.3,50,15.0
TRK-07,2026-07-29T10:45:00Z,4.9,43,15.0
TRK-08,2026-07-29T10:45:00Z,5.4,42,15.0
TRK-10,2026-07-29T10:45:00Z,5.2,44,15.0
TRK-05,2026-07-29T11:00:00Z,8.6,58,15.0
TRK-07,2026-07-29T11:00:00Z,5.1,45,15.0
TRK-08,2026-07-29T11:00:00Z,5.3,41,15.0
TRK-10,2026-07-29T11:00:00Z,5.1,42,15.0
TRK-05,2026-07-29T11:15:00Z,4.3,53,15.0
TRK-07,2026-07-29T11:15:00Z,5.2,46,15.0
TRK-08,2026-07-29T11:15:00Z,5.5,41,15.0
TRK-10,2026-07-29T11:15:00Z,5.0,46,15.0
TRK-05,2026-07-29T11:30:00Z,4.4,50,15.0
TRK-07,2026-07-29T11:30:00Z,5.2,46,15.0
TRK-08,2026-07-29T11:30:00Z,5.5,42,15.0
TRK-10,2026-07-29T11:30:00Z,5.1,44,15.0
TRK-05,2026-07-29T11:45:00Z,4.3,47,15.0
TRK-07,2026-07-29T11:45:00Z,5.2,46,15.0
TRK-08,2026-07-29T11:45:00Z,10.6,49,15.0
TRK-10,2026-07-29T11:45:00Z,5.2,44,15.0
TRK-05,2026-07-29T12:00:00Z,4.3,47,15.0
TRK-07,2026-07-29T12:00:00Z,5.0,49,15.0
TRK-08,2026-07-29T12:00:00Z,5.3,44,15.0
TRK-10,2026-07-29T12:00:00Z,5.3,43,15.0
TRK-05,2026-07-29T12:15:00Z,4.5,44,15.0
TRK-07,2026-07-29T12:15:00Z,4.9,47,15.0
TRK-08,2026-07-29T12:15:00Z,5.4,45,15.0
TRK-10,2026-07-29T12:15:00Z,5.3,42,15.0
TRK-07,2026-07-29T12:30:00Z,4.9,48,15.0
TRK-08,2026-07-29T12:30:00Z,5.4,44,15.0
TRK-10,2026-07-29T12:30:00Z,5.2,42,15.0
TRK-07,2026-07-29T12:45:00Z,5.0,46,15.0
TRK-08,2026-07-29T12:45:00Z,5.3,44,15.0
TRK-10,2026-07-29T12:45:00Z,5.1,45,15.0
TRK-07,2026-07-29T13:00:00Z,4.9,45,15.0
TRK-08,2026-07-29T13:00:00Z,5.3,43,15.0
TRK-10,2026-07-29T13:00:00Z,5.2,42,15.0
TRK-07,2026-07-29T13:15:00Z,5.0,46,15.0
TRK-08,2026-07-29T13:15:00Z,5.3,45,15.0
TRK-09,2026-07-29T13:15:00Z,5.1,42,15.0
TRK-10,2026-07-29T13:15:00Z,5.1,46,15.0
TRK-07,2026-07-29T13:30:00Z,5.2,45,15.0
TRK-08,2026-07-29T13:30:00Z,5.2,44,15.0
TRK-09,2026-07-29T13:30:00Z,5.2,45,15.0
TRK-10,2026-07-29T13:30:00Z,5.2,44,15.0
TRK-07,2026-07-29T13:45:00Z,5.2,45,15.0
TRK-08,2026-07-29T13:45:00Z,5.2,45,15.0
TRK-09,2026-07-29T13:45:00Z,5.3,42,15.0
TRK-10,2026-07-29T13:45:00Z,5.1,45,15.0
TRK-07,2026-07-29T14:00:00Z,5.2,45,15.0
TRK-08,2026-07-29T14:00:00Z,5.3,43,15.0
TRK-09,2026-07-29T14:00:00Z,5.4,42,15.0
TRK-10,2026-07-29T14:00:00Z,5.0,42,15.0
TRK-07,2026-07-29T14:15:00Z,5.2,45,15.0
TRK-08,2026-07-29T14:15:00Z,5.5,43,15.0
TRK-09,2026-07-29T14:15:00Z,5.4,45,15.0
TRK-10,2026-07-29T14:15:00Z,5.0,42,15.0
TRK-07,2026-07-29T14:30:00Z,5.3,46,15.0
TRK-08,2026-07-29T14:30:00Z,5.5,45,15.0
TRK-09,2026-07-29T14:30:00Z,5.4,46,15.0
TRK-10,2026-07-29T14:30:00Z,5.1,42,15.0
TRK-07,2026-07-29T14:45:00Z,5.3,48,15.0
TRK-08,2026-07-29T14:45:00Z,5.5,47,15.0
TRK-09,2026-07-29T14:45:00Z,5.4,47,15.0
TRK-10,2026-07-29T14:45:00Z,5.0,42,15.0
TRK-07,2026-07-29T15:00:00Z,5.3,47,15.0
TRK-08,2026-07-29T15:00:00Z,5.6,47,15.0
TRK-09,2026-07-29T15:00:00Z,5.3,46,15.0
TRK-10,2026-07-29T15:00:00Z,5.2,42,15.0
TRK-07,2026-07-29T15:15:00Z,5.2,45,15.0
TRK-08,2026-07-29T15:15:00Z,5.5,48,15.0
TRK-09,2026-07-29T15:15:00Z,5.3,43,15.0
TRK-10,2026-07-29T15:15:00Z,5.3,42,15.0
TRK-07,2026-07-29T15:30:00Z,5.0,44,15.0
TRK-09,2026-07-29T15:30:00Z,5.1,42,15.0
TRK-10,2026-07-29T15:30:00Z,5.2,42,15.0
TRK-07,2026-07-29T15:45:00Z,5.1,47,15.0
TRK-09,2026-07-29T15:45:00Z,5.0,41,15.0
TRK-10,2026-07-29T15:45:00Z,5.3,44,15.0
TRK-07,2026-07-29T16:00:00Z,5.0,46,15.0
TRK-09,2026-07-29T16:00:00Z,5.1,43,15.0
TRK-10,2026-07-29T16:00:00Z,5.3,44,15.0
TRK-07,2026-07-29T16:15:00Z,5.1,47,15.0
TRK-09,2026-07-29T16:15:00Z,5.0,45,15.0
TRK-10,2026-07-29T16:15:00Z,5.2,43,15.0
TRK-07,2026-07-29T16:30:00Z,5.1,47,15.0
TRK-10,2026-07-29T16:30:00Z,5.1,43,15.0
TRK-07,2026-07-29T16:45:00Z,5.1,45,15.0
TRK-10,2026-07-29T16:45:00Z,5.3,44,15.0
TRK-07,2026-07-29T17:00:00Z,5.2,46,15.0
TRK-10,2026-07-29T17:00:00Z,5.4,43,15.0
TRK-10,2026-07-29T17:15:00Z,5.4,46,15.0
TRK-10,2026-07-29T17:30:00Z,5.4,47,15.0
TRK-10,2026-07-29T17:45:00Z,5.2,46,15.0
TRK-10,2026-07-29T18:00:00Z,5.3,44,15.0
TRK-08,2026-07-29T18:15:00Z,4.4,43,15.0
TRK-10,2026-07-29T18:15:00Z,5.3,45,15.0
TRK-08,2026-07-29T18:30:00Z,4.3,44,15.0
TRK-10,2026-07-29T18:30:00Z,5.3,46,15.0
TRK-08,2026-07-29T18:45:00Z,4.3,43,15.0
TRK-10,2026-07-29T18:45:00Z,5.3,46,15.0
TRK-08,2026-07-29T19:00:00Z,4.1,45,15.0
TRK-10,2026-07-29T19:00:00Z,5.2,45,15.0
TRK-08,2026-07-29T19:15:00Z,4.2,44,15.0
TRK-10,2026-07-29T19:15:00Z,5.0,43,15.0
TRK-08,2026-07-29T19:30:00Z,10.4,54,15.0
TRK-10,2026-07-29T19:30:00Z,5.1,41,15.0
TRK-08,2026-07-29T19:45:00Z,4.3,46,15.0
TRK-10,2026-07-29T19:45:00Z,5.1,43,15.0
TRK-02,2026-07-29T20:00:00Z,5.2,43,15.0
TRK-08,2026-07-29T20:00:00Z,4.2,44,15.0
TRK-10,2026-07-29T20:00:00Z,5.0,42,15.0
TRK-02,2026-07-29T20:15:00Z,5.1,43,15.0
TRK-08,2026-07-29T20:15:00Z,4.3,45,15.0
TRK-10,2026-07-29T20:15:00Z,4.9,44,15.0
TRK-02,2026-07-29T20:30:00Z,5.2,42,15.0
TRK-08,2026-07-29T20:30:00Z,4.3,43,15.0
TRK-10,2026-07-29T20:30:00Z,5.1,42,15.0
TRK-02,2026-07-29T20:45:00Z,10.6,53,15.0
TRK-08,2026-07-29T20:45:00Z,4.1,43,15.0
TRK-02,2026-07-29T21:00:00Z,5.2,49,15.0
TRK-08,2026-07-29T21:00:00Z,4.2,42,15.0
TRK-02,2026-07-29T21:15:00Z,5.0,49,15.0
TRK-08,2026-07-29T21:15:00Z,4.1,44,15.0
TRK-02,2026-07-29T21:30:00Z,5.1,50,15.0
TRK-08,2026-07-29T21:30:00Z,4.2,47,15.0
TRK-02,2026-07-29T21:45:00Z,5.2,49,15.0
TRK-08,2026-07-29T21:45:00Z,4.4,46,15.0
TRK-02,2026-07-29T22:00:00Z,4.9,44,15.0
TRK-08,2026-07-29T22:00:00Z,4.4,43,15.0
TRK-02,2026-07-29T22:15:00Z,4.9,47,15.0
TRK-08,2026-07-29T22:15:00Z,4.4,46,15.0
TRK-02,2026-07-29T22:30:00Z,5.1,43,15.0
TRK-02,2026-07-29T22:45:00Z,5.1,44,15.0
TRK-02,2026-07-29T23:00:00Z,5.1,42,15.0
TRK-01,2026-07-29T23:30:00Z,5.0,47,15.0
TRK-01,2026-07-29T23:45:00Z,4.8,48,15.0
TRK-01,2026-07-30T00:00:00Z,4.7,45,15.0
TRK-01,2026-07-30T00:15:00Z,4.9,46,15.0
TRK-01,2026-07-30T00:30:00Z,4.9,47,15.0
TRK-01,2026-07-30T00:45:00Z,10.2,57,15.0
TRK-01,2026-07-30T01:00:00Z,4.8,52,15.0
TRK-01,2026-07-30T01:15:00Z,4.8,46,15.0
TRK-01,2026-07-30T01:30:00Z,5.0,43,15.0
TRK-01,2026-07-30T01:45:00Z,4.8,44,15.0
TRK-01,2026-07-30T02:00:00Z,5.0,42,15.0
TRK-01,2026-07-30T02:15:00Z,5.0,41,15.0
TRK-01,2026-07-30T02:30:00Z,5.1,45,15.0
TRK-09,2026-07-30T04:15:00Z,5.6,39,15.0
TRK-09,2026-07-30T04:30:00Z,5.6,41,15.0
TRK-02,2026-07-30T04:45:00Z,5.1,46,15.0
TRK-09,2026-07-30T04:45:00Z,5.5,45,15.0
TRK-02,2026-07-30T05:00:00Z,5.3,44,15.0
TRK-09,2026-07-30T05:00:00Z,5.4,45,15.0
TRK-02,2026-07-30T05:15:00Z,5.3,46,15.0
TRK-09,2026-07-30T05:15:00Z,5.3,47,15.0
TRK-02,2026-07-30T05:30:00Z,5.1,44,15.0
TRK-09,2026-07-30T05:30:00Z,5.5,46,15.0
TRK-02,2026-07-30T05:45:00Z,5.0,46,15.0
TRK-09,2026-07-30T05:45:00Z,5.4,46,15.0
TRK-02,2026-07-30T06:00:00Z,5.1,42,15.0
TRK-09,2026-07-30T06:00:00Z,5.6,47,15.0
TRK-02,2026-07-30T06:15:00Z,5.0,46,15.0
TRK-06,2026-07-30T06:15:00Z,4.9,43,15.0
TRK-09,2026-07-30T06:15:00Z,5.6,46,15.0
TRK-02,2026-07-30T06:30:00Z,5.1,47,15.0
TRK-06,2026-07-30T06:30:00Z,5.0,44,15.0
TRK-09,2026-07-30T06:30:00Z,5.6,48,15.0
TRK-02,2026-07-30T06:45:00Z,5.2,48,15.0
TRK-06,2026-07-30T06:45:00Z,4.8,45,15.0
TRK-09,2026-07-30T06:45:00Z,5.5,48,15.0
TRK-02,2026-07-30T07:00:00Z,5.0,47,15.0
TRK-06,2026-07-30T07:00:00Z,4.8,45,15.0
TRK-09,2026-07-30T07:00:00Z,5.6,48,15.0
TRK-02,2026-07-30T07:15:00Z,4.9,46,15.0
TRK-06,2026-07-30T07:15:00Z,4.8,43,15.0
TRK-09,2026-07-30T07:15:00Z,5.6,46,15.0
TRK-02,2026-07-30T07:30:00Z,5.1,44,15.0
TRK-06,2026-07-30T07:30:00Z,4.8,41,15.0
TRK-09,2026-07-30T07:30:00Z,5.6,46,15.0
TRK-02,2026-07-30T07:45:00Z,5.1,45,15.0
TRK-06,2026-07-30T07:45:00Z,4.9,43,15.0
TRK-09,2026-07-30T07:45:00Z,5.5,47,15.0
TRK-02,2026-07-30T08:00:00Z,5.2,48,15.0
TRK-06,2026-07-30T08:00:00Z,5.0,42,15.0
TRK-09,2026-07-30T08:00:00Z,5.6,47,15.0
TRK-02,2026-07-30T08:15:00Z,5.0,47,15.0
TRK-06,2026-07-30T08:15:00Z,5.1,46,15.0
TRK-09,2026-07-30T08:15:00Z,5.7,46,15.0
TRK-02,2026-07-30T08:30:00Z,5.0,48,15.0
TRK-06,2026-07-30T08:30:00Z,4.9,47,15.0
TRK-09,2026-07-30T08:30:00Z,5.6,46,15.0
TRK-02,2026-07-30T08:45:00Z,5.1,49,15.0
TRK-06,2026-07-30T08:45:00Z,4.8,46,15.0
TRK-09,2026-07-30T08:45:00Z,5.6,49,15.0
TRK-02,2026-07-30T09:00:00Z,4.9,45,15.0
TRK-06,2026-07-30T09:00:00Z,4.7,46,15.0
TRK-09,2026-07-30T09:00:00Z,5.5,46,15.0
TRK-10,2026-07-30T09:00:00Z,4.5,50,15.0
TRK-02,2026-07-30T09:15:00Z,5.0,44,15.0
TRK-06,2026-07-30T09:15:00Z,4.8,48,15.0
TRK-09,2026-07-30T09:15:00Z,5.5,46,15.0
TRK-10,2026-07-30T09:15:00Z,4.6,48,15.0
TRK-02,2026-07-30T09:30:00Z,4.9,45,15.0
TRK-06,2026-07-30T09:30:00Z,5.0,45,15.0
TRK-09,2026-07-30T09:30:00Z,5.6,46,15.0
TRK-10,2026-07-30T09:30:00Z,4.7,50,15.0
TRK-02,2026-07-30T09:45:00Z,4.9,47,15.0
TRK-06,2026-07-30T09:45:00Z,5.0,47,15.0
TRK-09,2026-07-30T09:45:00Z,5.5,44,15.0
TRK-10,2026-07-30T09:45:00Z,4.6,45,15.0
TRK-02,2026-07-30T10:00:00Z,10.0,58,15.0
TRK-06,2026-07-30T10:00:00Z,5.1,49,15.0
TRK-09,2026-07-30T10:00:00Z,5.4,42,15.0
TRK-10,2026-07-30T10:00:00Z,4.5,43,15.0
TRK-02,2026-07-30T10:15:00Z,5.2,54,15.0
TRK-06,2026-07-30T10:15:00Z,4.9,49,15.0
TRK-09,2026-07-30T10:15:00Z,5.5,46,15.0
TRK-10,2026-07-30T10:15:00Z,4.6,43,15.0
TRK-02,2026-07-30T10:30:00Z,5.2,54,15.0
TRK-06,2026-07-30T10:30:00Z,4.7,46,15.0
TRK-09,2026-07-30T10:30:00Z,5.6,47,15.0
TRK-10,2026-07-30T10:30:00Z,4.4,42,15.0
TRK-02,2026-07-30T10:45:00Z,5.0,51,15.0
TRK-06,2026-07-30T10:45:00Z,4.6,47,15.0
TRK-09,2026-07-30T10:45:00Z,5.5,45,15.0
TRK-10,2026-07-30T10:45:00Z,4.4,45,15.0
TRK-02,2026-07-30T11:00:00Z,5.2,49,15.0
TRK-06,2026-07-30T11:00:00Z,4.7,43,15.0
TRK-09,2026-07-30T11:00:00Z,5.4,47,15.0
TRK-10,2026-07-30T11:00:00Z,4.4,48,15.0
TRK-02,2026-07-30T11:15:00Z,5.1,45,15.0
TRK-06,2026-07-30T11:15:00Z,4.8,45,15.0
TRK-09,2026-07-30T11:15:00Z,5.5,48,15.0
TRK-10,2026-07-30T11:15:00Z,4.4,49,15.0
TRK-02,2026-07-30T11:30:00Z,5.1,44,15.0
TRK-06,2026-07-30T11:30:00Z,4.8,44,15.0
TRK-09,2026-07-30T11:30:00Z,5.5,47,15.0
TRK-10,2026-07-30T11:30:00Z,4.6,48,15.0
TRK-02,2026-07-30T11:45:00Z,5.1,42,15.0
TRK-06,2026-07-30T11:45:00Z,4.8,44,15.0
TRK-09,2026-07-30T11:45:00Z,5.4,44,15.0
TRK-10,2026-07-30T11:45:00Z,4.4,45,15.0
TRK-02,2026-07-30T12:00:00Z,5.2,46,15.0
TRK-06,2026-07-30T12:00:00Z,5.0,47,15.0
TRK-09,2026-07-30T12:00:00Z,5.4,44,15.0
TRK-10,2026-07-30T12:00:00Z,8.9,53,15.0
TRK-02,2026-07-30T12:15:00Z,5.2,45,15.0
TRK-06,2026-07-30T12:15:00Z,4.9,48,15.0
TRK-09,2026-07-30T12:15:00Z,5.5,47,15.0
TRK-10,2026-07-30T12:15:00Z,4.7,46,15.0
TRK-02,2026-07-30T12:30:00Z,5.3,47,15.0
TRK-06,2026-07-30T12:30:00Z,4.7,47,15.0
TRK-09,2026-07-30T12:30:00Z,5.7,49,15.0
TRK-10,2026-07-30T12:30:00Z,4.5,47,15.0
TRK-02,2026-07-30T12:45:00Z,5.3,48,15.0
TRK-06,2026-07-30T12:45:00Z,5.0,43,15.0
TRK-09,2026-07-30T12:45:00Z,5.5,46,15.0
TRK-10,2026-07-30T12:45:00Z,4.5,48,15.0
TRK-02,2026-07-30T13:00:00Z,5.2,45,15.0
TRK-06,2026-07-30T13:00:00Z,5.0,44,15.0
TRK-09,2026-07-30T13:00:00Z,5.6,46,15.0
TRK-10,2026-07-30T13:00:00Z,4.7,45,15.0
TRK-02,2026-07-30T13:15:00Z,5.0,46,15.0
TRK-06,2026-07-30T13:15:00Z,5.1,46,15.0
TRK-09,2026-07-30T13:15:00Z,5.6,47,15.0
TRK-10,2026-07-30T13:15:00Z,4.6,47,15.0
TRK-02,2026-07-30T13:30:00Z,5.1,44,15.0
TRK-06,2026-07-30T13:30:00Z,4.8,45,15.0
TRK-09,2026-07-30T13:30:00Z,5.6,49,15.0
TRK-10,2026-07-30T13:30:00Z,4.7,45,15.0
TRK-02,2026-07-30T13:45:00Z,5.2,45,15.0
TRK-06,2026-07-30T13:45:00Z,5.0,46,15.0
TRK-09,2026-07-30T13:45:00Z,5.6,46,15.0
TRK-10,2026-07-30T13:45:00Z,4.6,43,15.0
TRK-02,2026-07-30T14:00:00Z,5.2,42,15.0
TRK-06,2026-07-30T14:00:00Z,4.9,46,15.0
TRK-09,2026-07-30T14:00:00Z,5.7,43,15.0
TRK-10,2026-07-30T14:00:00Z,4.5,44,15.0
TRK-02,2026-07-30T14:15:00Z,5.2,41,15.0
TRK-06,2026-07-30T14:15:00Z,5.0,46,15.0
TRK-09,2026-07-30T14:15:00Z,10.4,50,15.0
TRK-10,2026-07-30T14:15:00Z,4.5,43,15.0
TRK-02,2026-07-30T14:30:00Z,5.2,46,15.0
TRK-06,2026-07-30T14:30:00Z,4.8,44,15.0
TRK-09,2026-07-30T14:30:00Z,5.6,45,15.0
TRK-10,2026-07-30T14:30:00Z,4.7,42,15.0
TRK-02,2026-07-30T14:45:00Z,5.1,47,15.0
TRK-06,2026-07-30T14:45:00Z,4.7,42,15.0
TRK-09,2026-07-30T14:45:00Z,5.4,48,15.0
TRK-10,2026-07-30T14:45:00Z,4.5,43,15.0
TRK-02,2026-07-30T15:00:00Z,5.2,47,15.0
TRK-06,2026-07-30T15:00:00Z,4.9,45,15.0
TRK-09,2026-07-30T15:00:00Z,5.3,48,15.0
TRK-10,2026-07-30T15:00:00Z,4.7,46,15.0
TRK-02,2026-07-30T15:15:00Z,5.2,48,15.0
TRK-06,2026-07-30T15:15:00Z,4.7,44,15.0
TRK-09,2026-07-30T15:15:00Z,5.5,44,15.0
TRK-10,2026-07-30T15:15:00Z,4.7,46,15.0
TRK-02,2026-07-30T15:30:00Z,5.1,46,15.0
TRK-06,2026-07-30T15:30:00Z,4.6,44,15.0
TRK-09,2026-07-30T15:30:00Z,5.6,41,15.0
TRK-10,2026-07-30T15:30:00Z,4.8,46,15.0
TRK-02,2026-07-30T15:45:00Z,5.0,44,15.0
TRK-06,2026-07-30T15:45:00Z,4.6,45,15.0
TRK-09,2026-07-30T15:45:00Z,5.7,41,15.0
TRK-10,2026-07-30T15:45:00Z,4.6,45,15.0
TRK-02,2026-07-30T16:00:00Z,5.1,46,15.0
TRK-06,2026-07-30T16:00:00Z,4.9,43,15.0
TRK-09,2026-07-30T16:00:00Z,5.9,44,15.0
TRK-10,2026-07-30T16:00:00Z,4.6,45,15.0
TRK-02,2026-07-30T16:15:00Z,4.9,49,15.0
TRK-06,2026-07-30T16:15:00Z,4.9,45,15.0
TRK-09,2026-07-30T16:15:00Z,5.9,46,15.0
TRK-10,2026-07-30T16:15:00Z,4.5,44,15.0
TRK-02,2026-07-30T16:30:00Z,4.9,50,15.0
TRK-06,2026-07-30T16:30:00Z,11.2,53,15.0
TRK-10,2026-07-30T16:30:00Z,4.5,47,15.0
TRK-02,2026-07-30T16:45:00Z,5.1,46,15.0
TRK-06,2026-07-30T16:45:00Z,5.0,49,15.0
TRK-10,2026-07-30T16:45:00Z,4.7,49,15.0
TRK-06,2026-07-30T17:00:00Z,4.9,46,15.0
TRK-10,2026-07-30T17:00:00Z,4.6,48,15.0
TRK-06,2026-07-30T17:15:00Z,5.0,46,15.0
TRK-10,2026-07-30T17:15:00Z,4.5,45,15.0
TRK-10,2026-07-30T17:30:00Z,4.6,45,15.0
TRK-10,2026-07-30T17:45:00Z,4.6,48,15.0
TRK-10,2026-07-30T18:00:00Z,4.6,45,15.0
TRK-07,2026-07-30T18:15:00Z,4.7,47,15.0
TRK-07,2026-07-30T18:30:00Z,4.7,45,15.0
TRK-01,2026-07-30T18:45:00Z,4.4,39,15.0
TRK-07,2026-07-30T18:45:00Z,4.8,43,15.0
TRK-01,2026-07-30T19:00:00Z,4.3,41,15.0
TRK-07,2026-07-30T19:00:00Z,4.7,41,15.0
TRK-01,2026-07-30T19:15:00Z,4.2,44,15.0
TRK-07,2026-07-30T19:15:00Z,4.7,42,15.0
TRK-01,2026-07-30T19:30:00Z,4.1,42,15.0
TRK-07,2026-07-30T19:30:00Z,4.7,42,15.0
TRK-01,2026-07-30T19:45:00Z,4.3,42,15.0
TRK-07,2026-07-30T19:45:00Z,10.8,51,15.0
TRK-01,2026-07-30T20:00:00Z,4.4,42,15.0
TRK-07,2026-07-30T20:00:00Z,4.8,44,15.0
TRK-01,2026-07-30T20:15:00Z,4.2,43,15.0
TRK-07,2026-07-30T20:15:00Z,4.9,45,15.0
TRK-01,2026-07-30T20:30:00Z,4.2,44,15.0
TRK-07,2026-07-30T20:30:00Z,4.9,44,15.0
TRK-01,2026-07-30T20:45:00Z,4.2,46,15.0
TRK-07,2026-07-30T20:45:00Z,4.9,44,15.0
TRK-01,2026-07-30T21:00:00Z,4.1,46,15.0
TRK-05,2026-07-30T21:00:00Z,4.4,50,15.0
TRK-07,2026-07-30T21:00:00Z,4.7,41,15.0
TRK-01,2026-07-30T21:15:00Z,4.1,46,15.0
TRK-05,2026-07-30T21:15:00Z,4.4,48,15.0
TRK-07,2026-07-30T21:15:00Z,4.6,42,15.0
TRK-08,2026-07-30T21:15:00Z,4.8,46,15.0
TRK-01,2026-07-30T21:30:00Z,4.1,44,15.0
TRK-05,2026-07-30T21:30:00Z,4.5,46,15.0
TRK-07,2026-07-30T21:30:00Z,4.5,45,15.0
TRK-08,2026-07-30T21:30:00Z,4.7,44,15.0
TRK-01,2026-07-30T21:45:00Z,4.1,47,15.0
TRK-05,2026-07-30T21:45:00Z,4.3,47,15.0
TRK-07,2026-07-30T21:45:00Z,4.7,46,15.0
TRK-08,2026-07-30T21:45:00Z,4.8,45,15.0
TRK-01,2026-07-30T22:00:00Z,4.4,49,15.0
TRK-05,2026-07-30T22:00:00Z,4.2,45,15.0
TRK-07,2026-07-30T22:00:00Z,4.8,46,15.0
TRK-08,2026-07-30T22:00:00Z,4.9,48,15.0
TRK-01,2026-07-30T22:15:00Z,4.3,46,15.0
